lat,long,restriction_score,neighbourhood group,host_type,id
40.67648,-73.9634,1,Brooklyn,Professional,47507205
40.70346,-73.93523,1,Brooklyn,Individual,47516042
40.67788,-73.98086,2,Brooklyn,Individual,47517147
40.68354,-73.96748,4,Brooklyn,Individual,47518804
40.72814,-73.97995,1,Manhattan,Individual,47524327
40.80296,-73.94399,1,Manhattan,Professional,47525431
40.70821,-73.94719,1,Brooklyn,Individual,47532611
40.7328,-73.9841,3,Manhattan,Individual,47538134
40.69033,-73.9083,2,Brooklyn,Professional,47539791
40.72048,-73.9906,1,Manhattan,Professional,47540896
40.78626,-73.94429,1,Manhattan,Individual,47541448
40.71175,-73.96728,1,Brooklyn,Individual,47543657
40.68963,-73.99259,1,Brooklyn,Individual,47545314
40.69607,-73.92295,1,Brooklyn,Individual,47545866
40.81357,-73.93575,3,Manhattan,Individual,47546971
40.71987,-73.99729,2,Manhattan,Individual,47547523
40.76179,-73.99403,1,Manhattan,Professional,47551942
40.81696,-73.94164,1,Manhattan,Individual,47553046
40.70718,-73.94672,2,Brooklyn,Individual,47556912
40.77271,-73.98811,1,Manhattan,Individual,47557465
40.81633,-73.96147,2,Manhattan,Individual,47559674
40.74721,-73.98968,2,Manhattan,Individual,47562988
40.75225,-73.97177,2,Manhattan,Individual,47569615
40.72793,-73.98771,2,Manhattan,Individual,47571272
40.70425,-74.00845,1,Manhattan,Professional,47572929
40.73682,-74.00238,1,Manhattan,Individual,47574034
40.67283,-73.95551,3,Brooklyn,Professional,47576795
40.73117,-73.98386,1,Manhattan,Individual,47577347
40.8006,-73.95314,1,Manhattan,Individual,47579004
40.67834,-73.92442,2,Brooklyn,Individual,47582318
40.71745,-73.9569,2,Brooklyn,Individual,47582870
40.74308,-73.98172,2,Manhattan,Individual,47583423
40.77137,-73.98321,1,Manhattan,Individual,47584527
40.77661,-73.98228,2,Manhattan,Individual,47585632
40.82283,-73.95247,1,Manhattan,Professional,47586736
40.73642,-74.00263,2,Manhattan,Professional,47587289
40.8042,-73.96507,1,Manhattan,Individual,47587841
40.72306,-73.94786,1,Brooklyn,Individual,47588393
40.68623,-73.98956,1,Brooklyn,Professional,47589498
40.6758,-73.95578,1,Brooklyn,Individual,47590603
40.7437,-73.99476,2,Manhattan,Professional,47591155
40.73958,-73.87288,1,Queens,Individual,47592259
40.72526,-73.99031,3,Manhattan,Individual,47594469
40.81575,-73.94913,1,Manhattan,Individual,47597782
40.80136,-73.95476,1,Manhattan,Individual,47600544
40.72697,-73.98072,3,Manhattan,Individual,47601096
40.81086,-73.94037,1,Manhattan,Individual,47604410
40.76584,-73.98422,1,Manhattan,Professional,47607724
40.75066,-73.97037,1,Manhattan,Professional,47609381
40.80792,-73.96728,1,Manhattan,Individual,47609933
40.68674,-73.93375,2,Brooklyn,Individual,47612695
40.74852,-73.8889,1,Queens,Individual,47616008
40.66397,-73.98538,3,Brooklyn,Professional,47618770
40.6718,-73.94266,1,Brooklyn,Individual,47622084
40.75921,-73.97361,1,Manhattan,Professional,47623188
40.7339,-73.98523,1,Manhattan,Individual,47627054
40.79922,-73.94677,1,Manhattan,Professional,47629816
40.70997,-73.9647,1,Brooklyn,Individual,47630368
40.66052,-73.9939,1,Brooklyn,Individual,47631473
40.76973,-73.9566,1,Manhattan,Professional,47632025
40.76991,-73.95145,2,Manhattan,Professional,47633682
40.72705,-74.00314,1,Manhattan,Professional,47634234
40.71713,-73.98906,1,Manhattan,Individual,47635891
40.84098,-73.94085,3,Manhattan,Professional,47636443
40.68692,-73.94242,1,Brooklyn,Individual,47637548
40.7653,-73.98825,2,Manhattan,Professional,47638653
40.67764,-73.97835,2,Brooklyn,Individual,47639205
40.68174,-73.91365,1,Brooklyn,Professional,47643623
40.79504,-73.94584,1,Manhattan,Individual,47644728
40.76769,-73.95616,1,Manhattan,Individual,47650251
40.66258,-73.95205,4,Brooklyn,Professional,47651356
40.67525,-73.96418,1,Brooklyn,Individual,47651908
40.72983,-74.00557,1,Manhattan,Individual,47652460
40.80147,-73.93706,1,Manhattan,Individual,47656326
40.67075,-73.9447,2,Brooklyn,Individual,47657983
40.7138,-73.99758,2,Manhattan,Professional,47659088
40.69287,-73.94266,3,Brooklyn,Professional,47659640
40.79795,-73.96156,1,Manhattan,Individual,47664611
40.71117,-73.95197,4,Brooklyn,Individual,47667372
40.74596,-73.98195,2,Manhattan,Professional,47667925
40.7455,-73.98112,1,Manhattan,Professional,47668477
40.75615,-73.9649,1,Manhattan,Professional,47671791
40.74754,-73.97199,2,Manhattan,Professional,47672895
40.7906,-73.97267,1,Manhattan,Professional,47676209
40.71222,-73.99566,1,Manhattan,Individual,47677866
40.74296,-73.97771,2,Manhattan,Individual,47679523
40.74742,-73.97724,1,Manhattan,Individual,47681180
40.75573,-73.99228,1,Manhattan,Individual,47681732
40.76406,-73.991,3,Manhattan,Professional,47683389
40.71957,-73.99573,1,Manhattan,Professional,47684494
40.7364,-73.91923,2,Queens,Professional,47686150
40.68874,-73.99525,1,Brooklyn,Individual,47686703
40.77536,-73.90781,1,Queens,Individual,47687807
40.77123,-73.90932,1,Queens,Professional,47688360
40.7687,-73.95705,1,Manhattan,Individual,47689464
40.84398,-73.94064,1,Manhattan,Professional,47691121
40.9008,-73.90639,1,Bronx,Individual,47691673
40.69868,-73.93518,2,Brooklyn,Individual,47692778
40.84248,-73.93849,1,Manhattan,Individual,47693330
40.8481,-73.93585,1,Manhattan,Individual,47693883
40.75688,-73.96815,1,Manhattan,Professional,47701615
40.75589,-73.96753,1,Manhattan,Professional,47705481
40.64841,-73.96969,2,Brooklyn,Professional,47706033
40.70478,-73.92767,1,Brooklyn,Individual,47707138
40.69207,-73.94321,1,Brooklyn,Individual,47708242
40.71976,-73.94234,1,Brooklyn,Individual,47713765
40.78629,-73.98062,2,Manhattan,Individual,47714870
40.58587,-73.81652,1,Queens,Individual,47715975
40.67821,-73.97484,1,Brooklyn,Individual,47718736
40.74021,-73.97992,1,Manhattan,Professional,47720393
40.74866,-73.98986,1,Manhattan,Individual,47721498
40.71674,-73.98995,2,Manhattan,Professional,47723155
40.69144,-73.95891,1,Brooklyn,Individual,47725364
40.69473,-73.91882,1,Brooklyn,Individual,47728678
40.64188,-73.98042,5,Brooklyn,Professional,47735305
40.72428,-73.98748,1,Manhattan,Individual,47736962
40.74044,-73.98029,2,Manhattan,Professional,47740276
40.7258,-73.9515,1,Brooklyn,Individual,47741380
40.8284,-73.94461,1,Manhattan,Professional,47742485
40.69014,-73.97347,1,Brooklyn,Professional,47746903
40.75639,-73.96593,1,Manhattan,Professional,47750770
40.75573,-73.96835,1,Manhattan,Professional,47758502
40.57891,-73.95388,1,Brooklyn,Professional,47759054
40.672,-73.94247,2,Brooklyn,Individual,47759606
40.6954,-73.96705,2,Brooklyn,Individual,47760711
40.69164,-73.90968,1,Brooklyn,Professional,47763472
40.79945,-73.9346,2,Manhattan,Individual,47764577
40.70663,-73.9175,1,Brooklyn,Professional,47765682
40.77815,-73.96158,1,Manhattan,Individual,47767339
40.84443,-73.94118,1,Manhattan,Individual,47772862
40.74773,-73.98079,1,Manhattan,Individual,47774518
40.65842,-73.94791,1,Brooklyn,Professional,47777280
40.80109,-73.96128,1,Manhattan,Professional,47778385
40.67386,-73.95271,2,Brooklyn,Individual,47781146
40.66485,-73.98822,2,Brooklyn,Individual,47781698
40.77189,-73.9554,1,Manhattan,Professional,47782251
40.82443,-73.95265,1,Manhattan,Professional,47782803
40.68906,-73.97763,1,Brooklyn,Professional,47783355
40.76079,-73.93215,2,Queens,Individual,47786669
40.66162,-73.99122,2,Brooklyn,Individual,47787774
40.74624,-73.87376,1,Queens,Professional,47788326
40.78484,-73.97707,2,Manhattan,Individual,47789431
40.76969,-73.87912,1,Queens,Individual,47791640
40.6559,-73.95443,1,Brooklyn,Individual,47792744
40.82325,-73.9478,1,Manhattan,Individual,47793297
40.74341,-73.9895,1,Manhattan,Individual,47797163
40.67237,-73.95172,1,Brooklyn,Individual,47798820
40.66146,-73.95081,1,Brooklyn,Individual,47799372
40.70544,-74.01616,1,Manhattan,Individual,47801029
40.689,-73.95241,1,Brooklyn,Individual,47801581
40.83039,-73.94532,1,Manhattan,Professional,47802686
40.74356,-73.91685,1,Queens,Professional,47803238
40.64225,-73.97197,1,Brooklyn,Individual,47805447
40.70807,-73.94007,1,Brooklyn,Individual,47806552
40.74156,-73.91866,1,Queens,Individual,47807656
40.72099,-73.97993,1,Manhattan,Individual,47808209
40.71111,-74.00936,1,Manhattan,Individual,47809866
40.76362,-73.99033,1,Manhattan,Individual,47812075
40.68125,-73.97974,2,Brooklyn,Individual,47814284
40.72804,-73.98281,1,Manhattan,Individual,47814836
40.73354,-74.00549,1,Manhattan,Individual,47815389
40.86087,-73.92724,1,Manhattan,Individual,47819807
40.73987,-73.98982,1,Manhattan,Individual,47822016
40.73146,-74.00392,4,Manhattan,Individual,47824225
40.686,-73.94629,2,Brooklyn,Individual,47829196
40.71893,-74.00485,1,Manhattan,Individual,47832510
40.79466,-73.97173,2,Manhattan,Individual,47833062
40.70328,-73.98314,1,Brooklyn,Individual,47839690
40.80012,-73.94272,1,Manhattan,Individual,47840242
40.70878,-73.94441,4,Brooklyn,Individual,47841347
40.72175,-73.98088,1,Manhattan,Individual,47845765
40.80477,-73.95454,1,Manhattan,Professional,47847974
40.70487,-73.92127,2,Brooklyn,Individual,47849079
40.72982,-73.98823,1,Manhattan,Professional,47850184
40.7887,-73.94736,1,Manhattan,Individual,47850736
40.71214,-73.95837,1,Brooklyn,Individual,47851840
40.67849,-74.01178,1,Brooklyn,Individual,47852393
40.68517,-73.9666,1,Brooklyn,Individual,47852945
40.67265,-73.94674,2,Brooklyn,Individual,47853497
40.76257,-73.98603,2,Manhattan,Individual,47861782
40.74962,-73.97431,1,Manhattan,Professional,47862334
40.84216,-73.94101,1,Manhattan,Professional,47863439
40.67729,-73.87996,1,Brooklyn,Individual,47865648
40.62168,-74.03023,1,Brooklyn,Professional,47867305
40.70553,-73.94203,1,Brooklyn,Professional,47867857
40.6703,-73.94209,2,Brooklyn,Professional,47868962
40.76497,-73.98201,1,Manhattan,Professional,47875037
40.67909,-73.93222,2,Brooklyn,Individual,47877246
40.67543,-73.96312,1,Brooklyn,Individual,47878351
40.77961,-73.98441,2,Manhattan,Individual,47881665
40.70764,-73.83116,1,Queens,Professional,47898786
40.78807,-73.97406,2,Manhattan,Individual,47904309
40.66099,-73.96083,1,Brooklyn,Individual,47905966
40.74507,-73.99452,1,Manhattan,Individual,47909280
40.85496,-73.93406,1,Manhattan,Individual,47910937
40.69764,-73.94929,1,Brooklyn,Individual,47912041
40.69011,-73.96656,1,Brooklyn,Individual,47915907
40.76571,-73.98312,1,Manhattan,Professional,47916460
40.69363,-73.95084,1,Brooklyn,Individual,47917012
40.72716,-73.98264,1,Manhattan,Individual,47917564
40.76642,-73.98326,1,Manhattan,Professional,47919773
40.7663,-73.98359,1,Manhattan,Professional,47928610
40.75237,-73.98769,1,Manhattan,Individual,47931924
40.75915,-73.99932,1,Manhattan,Individual,47933029
40.69993,-73.92504,1,Brooklyn,Individual,47933581
40.7442,-73.98748,1,Manhattan,Individual,47934133
40.68158,-73.95798,1,Brooklyn,Individual,47940208
40.64319,-73.96729,2,Brooklyn,Professional,47940761
40.7672,-73.9695,1,Manhattan,Individual,47944627
40.80903,-73.92143,2,Bronx,Individual,47945731
40.86399,-73.92321,4,Manhattan,Individual,47949045
40.826,-73.94314,2,Manhattan,Individual,47951807
40.73552,-74.00615,1,Manhattan,Professional,47952359
40.67593,-73.94291,2,Brooklyn,Individual,47956225
40.74771,-73.98727,1,Manhattan,Individual,47957330
40.76735,-73.98578,2,Manhattan,Individual,47957882
40.82127,-73.95669,2,Manhattan,Professional,47959539
40.71707,-73.95859,1,Brooklyn,Individual,47970033
40.70724,-73.91228,1,Queens,Professional,47972794
40.78864,-73.97452,1,Manhattan,Individual,47975556
40.69453,-73.99423,4,Brooklyn,Professional,47987154
40.68264,-73.94238,1,Brooklyn,Individual,47989915
40.68979,-73.94299,1,Brooklyn,Professional,47991572
40.6886,-73.94153,1,Brooklyn,Professional,47992125
40.85264,-73.92976,1,Manhattan,Individual,47993229
40.76676,-73.95753,1,Manhattan,Individual,47994334
40.70751,-73.95441,2,Brooklyn,Individual,47995438
40.68882,-73.95969,2,Brooklyn,Individual,47995991
40.68445,-73.92142,2,Brooklyn,Individual,47996543
40.71394,-73.94995,2,Brooklyn,Individual,47997648
40.64528,-73.97621,2,Brooklyn,Individual,47998200
40.70952,-73.95567,1,Brooklyn,Individual,47998752
40.58341,-73.8165,1,Queens,Individual,47999305
40.77631,-73.9556,1,Manhattan,Individual,47999857
40.68696,-73.95094,1,Brooklyn,Individual,48000409
40.66877,-73.93318,2,Brooklyn,Individual,48001514
40.50708,-74.24285,2,Staten Island,Individual,48002618
40.69706,-73.97422,2,Brooklyn,Individual,48003171
40.70307,-73.91765,2,Brooklyn,Individual,48004275
40.70611,-73.93966,1,Brooklyn,Individual,48004828
40.83086,-73.94478,2,Manhattan,Individual,48008694
40.80514,-73.96349,1,Manhattan,Individual,48009798
40.63877,-74.01993,2,Brooklyn,Professional,48012560
40.6881,-73.96281,1,Brooklyn,Individual,48013112
40.68645,-73.96691,1,Brooklyn,Individual,48015874
40.72232,-73.99433,1,Manhattan,Individual,48018083
40.75001,-73.97739,1,Manhattan,Individual,48019740
40.72838,-73.98539,3,Manhattan,Individual,48021397
40.69414,-73.92877,2,Brooklyn,Individual,48025263
40.68091,-73.94392,1,Brooklyn,Professional,48025815
40.70528,-73.92938,1,Brooklyn,Professional,48029129
40.67719,-73.98142,2,Brooklyn,Professional,48034099
40.75314,-73.97367,2,Manhattan,Professional,48036309
40.71849,-73.98334,2,Manhattan,Individual,48037413
40.68469,-73.98603,1,Brooklyn,Individual,48038518
40.74838,-73.88767,1,Queens,Professional,48039070
40.7363,-73.98691,1,Manhattan,Individual,48041832
40.71278,-73.949,2,Brooklyn,Individual,48044041
40.80513,-73.95445,1,Manhattan,Individual,48046802
40.82039,-73.94147,2,Manhattan,Individual,48049012
40.75489,-73.9666,1,Manhattan,Individual,48050116
40.73064,-73.99937,1,Manhattan,Individual,48051773
40.72228,-73.98409,1,Manhattan,Individual,48052325
40.72387,-73.98939,1,Manhattan,Individual,48055087
40.71172,-73.9417,1,Brooklyn,Individual,48056191
40.71102,-73.9689,2,Brooklyn,Individual,48062267
40.70928,-73.95286,1,Brooklyn,Individual,48062819
40.78993,-73.94718,1,Manhattan,Individual,48066133
40.7411,-73.99024,1,Manhattan,Individual,48068894
40.71635,-73.95746,1,Brooklyn,Individual,48069447
40.74849,-73.82914,2,Queens,Professional,48072760
40.83648,-73.85812,1,Bronx,Professional,48073865
40.63129,-73.96611,1,Brooklyn,Individual,48078283
40.75761,-73.96217,2,Manhattan,Individual,48079388
40.68075,-73.91099,1,Brooklyn,Individual,48079940
40.73976,-73.8954,1,Queens,Individual,48084359
40.72444,-73.98136,2,Manhattan,Individual,48084911
40.69537,-73.93494,1,Brooklyn,Professional,48085463
40.79505,-73.94361,2,Manhattan,Professional,48086016
40.66882,-73.9404,1,Brooklyn,Professional,48089882
40.69443,-73.94316,1,Brooklyn,Individual,48094852
40.76302,-73.99416,1,Manhattan,Professional,48095957
40.75228,-73.97337,1,Manhattan,Individual,48107555
40.67086,-73.97847,1,Brooklyn,Individual,48108660
40.81384,-73.90514,1,Bronx,Individual,48109765
40.66248,-73.99667,1,Brooklyn,Individual,48110317
40.66753,-73.95099,1,Brooklyn,Professional,48110869
40.74462,-73.97746,2,Manhattan,Individual,48113078
40.64933,-73.96478,2,Brooklyn,Individual,48114183
40.76535,-73.98874,1,Manhattan,Individual,48115840
40.67631,-73.96635,1,Brooklyn,Professional,48137932
40.73631,-73.98525,1,Manhattan,Individual,48140141
40.72804,-73.98867,1,Manhattan,Individual,48141798
40.7842,-73.95105,1,Manhattan,Individual,48143455
40.76093,-73.99014,1,Manhattan,Individual,48145112
40.75069,-73.89476,1,Queens,Individual,48145664
40.7659,-73.98211,2,Manhattan,Individual,48147321
40.8015,-73.96605,1,Manhattan,Individual,48151739
40.6851,-73.94793,2,Brooklyn,Individual,48156158
40.66127,-73.99154,1,Brooklyn,Individual,48157815
40.69531,-73.98306,1,Brooklyn,Individual,48161128
40.70005,-73.8952,1,Queens,Individual,48174936
40.89118,-73.84987,1,Bronx,Individual,48179354
40.75756,-73.99318,2,Manhattan,Individual,48179907
40.69065,-73.93708,1,Brooklyn,Individual,48180459
40.70076,-73.92371,2,Brooklyn,Individual,48182116
40.7704,-73.91701,1,Queens,Individual,48184325
40.80015,-73.93764,2,Manhattan,Professional,48184877
40.78434,-73.97867,1,Manhattan,Individual,48187087
40.82471,-73.94332,2,Manhattan,Professional,48191505
40.79895,-73.95949,2,Manhattan,Professional,48192057
40.66223,-73.95955,1,Brooklyn,Individual,48198685
40.76192,-73.98817,1,Manhattan,Individual,48201446
40.74431,-73.92024,1,Queens,Individual,48201999
40.67776,-73.9743,1,Brooklyn,Individual,48202551
40.82458,-73.95175,2,Manhattan,Individual,48203656
40.82859,-73.9497,1,Manhattan,Individual,48204760
40.75123,-73.87993,1,Queens,Professional,48206417
40.68634,-73.94414,2,Brooklyn,Individual,48206969
40.70595,-73.90871,1,Queens,Individual,48208626
40.76107,-73.86664,1,Queens,Individual,48211940
40.69186,-73.94038,3,Brooklyn,Individual,48214149
40.6872,-73.95773,3,Brooklyn,Individual,48215254
40.69409,-73.94815,1,Brooklyn,Individual,48216358
40.72994,-73.99455,1,Manhattan,Individual,48216911
40.72176,-73.99424,2,Manhattan,Individual,48219120
40.77419,-73.93017,2,Queens,Individual,48220225
40.71194,-73.95742,1,Brooklyn,Individual,48221881
40.74516,-73.9959,1,Manhattan,Individual,48223538
40.80991,-73.94273,5,Manhattan,Professional,48224091
40.78265,-73.95364,2,Manhattan,Professional,48225195
40.76747,-73.98613,1,Manhattan,Professional,48228509
40.67858,-73.93713,1,Brooklyn,Professional,48239003
40.71249,-73.94674,2,Brooklyn,Individual,48240660
40.74903,-73.82938,3,Queens,Professional,48248392
40.74776,-73.88827,1,Queens,Professional,48251153
40.81567,-73.95951,1,Manhattan,Individual,48251706
40.68807,-73.92348,2,Brooklyn,Professional,48253363
40.8244,-73.944,2,Manhattan,Individual,48256676
40.68831,-73.95602,1,Brooklyn,Individual,48257781
40.82555,-73.95159,1,Manhattan,Professional,48260542
40.75953,-73.91182,3,Queens,Individual,48263304
40.82322,-73.94002,1,Manhattan,Individual,48264409
40.70474,-73.93812,1,Brooklyn,Individual,48265513
40.71401,-73.93672,1,Brooklyn,Individual,48266065
40.77873,-73.94917,1,Manhattan,Individual,48267722
40.7119,-73.94638,1,Brooklyn,Individual,48269379
40.68899,-73.92339,2,Brooklyn,Professional,48270484
40.68962,-73.92346,1,Brooklyn,Professional,48271036
40.71121,-73.96698,1,Brooklyn,Individual,48271588
40.84848,-73.9343,2,Manhattan,Professional,48272141
40.78491,-73.97447,1,Manhattan,Individual,48277664
40.65392,-73.95364,1,Brooklyn,Individual,48279873
40.68752,-73.9618,1,Brooklyn,Individual,48280978
40.75053,-73.99685,1,Manhattan,Individual,48285396
40.88871,-73.86175,3,Bronx,Individual,48287053
40.76153,-73.98915,2,Manhattan,Individual,48292576
40.74037,-73.8861,1,Queens,Professional,48293128
40.84021,-73.94191,1,Manhattan,Professional,48296994
40.72073,-73.97839,1,Manhattan,Individual,48298651
40.72453,-73.95529,1,Brooklyn,Individual,48300308
40.71989,-73.98557,1,Manhattan,Individual,48304174
40.83344,-73.94442,5,Manhattan,Individual,48305279
40.66548,-73.98196,2,Brooklyn,Professional,48306936
40.69299,-73.99283,2,Brooklyn,Individual,48307488
40.71114,-73.99874,1,Manhattan,Individual,48308593
40.76303,-73.98767,2,Manhattan,Professional,48309145
40.81995,-73.95266,3,Manhattan,Individual,48310249
40.65038,-74.00551,2,Brooklyn,Individual,48314116
40.68147,-73.95814,3,Brooklyn,Individual,48317429
40.76368,-73.91518,1,Queens,Individual,48321295
40.77861,-73.98336,2,Manhattan,Individual,48324609
40.8032,-73.96495,1,Manhattan,Individual,48326266
40.71154,-73.95795,1,Brooklyn,Individual,48330132
40.77912,-73.95594,1,Manhattan,Individual,48332341
40.73282,-73.9564,2,Brooklyn,Individual,48335103
40.76014,-73.99039,1,Manhattan,Professional,48335655
40.75572,-73.96936,1,Manhattan,Professional,48342835
40.69301,-73.92683,2,Brooklyn,Individual,48343940
40.8242,-73.94777,1,Manhattan,Individual,48346149
40.73064,-74.00351,1,Manhattan,Professional,48346701
40.76386,-73.97702,1,Manhattan,Individual,48347254
40.74775,-73.97702,1,Manhattan,Individual,48348910
40.73361,-74.00218,1,Manhattan,Individual,48350015
40.76875,-73.95723,1,Manhattan,Professional,48353881
40.68743,-73.93045,1,Brooklyn,Individual,48354986
40.63874,-73.95645,1,Brooklyn,Individual,48355538
40.76313,-73.99482,1,Manhattan,Professional,48358300
40.75347,-73.97293,2,Manhattan,Individual,48358852
40.76474,-73.99154,2,Manhattan,Professional,48359404
40.78458,-73.97836,2,Manhattan,Individual,48362166
40.7155,-73.96188,1,Brooklyn,Professional,48363270
40.64052,-73.99668,2,Brooklyn,Individual,48364375
40.70581,-73.90112,3,Queens,Individual,48368241
40.73009,-74.00222,1,Manhattan,Individual,48369346
40.76152,-73.98678,1,Manhattan,Professional,48371002
40.74303,-73.99797,1,Manhattan,Individual,48372107
40.66757,-73.98498,1,Brooklyn,Individual,48376525
40.78576,-73.94211,1,Manhattan,Individual,48377078
40.71366,-73.98799,4,Manhattan,Individual,48378735
40.7266,-73.97872,1,Manhattan,Individual,48379287
40.61707,-74.03473,1,Brooklyn,Individual,48379839
40.6311,-74.03022,1,Brooklyn,Professional,48381496
40.83873,-73.94118,1,Manhattan,Individual,48382048
40.78397,-73.97063,1,Manhattan,Individual,48383153
40.66623,-73.93113,1,Brooklyn,Professional,48388676
40.66921,-73.87797,1,Brooklyn,Individual,48389228
40.79617,-73.94735,5,Manhattan,Individual,48389781
40.66224,-73.99805,1,Brooklyn,Individual,48390333
40.82143,-73.95651,1,Manhattan,Individual,48392542
40.82272,-73.94502,1,Manhattan,Professional,48395856
40.81301,-73.94955,2,Manhattan,Individual,48396408
40.74954,-73.82829,1,Queens,Professional,48396961
40.78175,-73.97576,3,Manhattan,Individual,48400827
40.74141,-73.97868,1,Manhattan,Professional,48401931
40.69021,-73.92207,1,Brooklyn,Professional,48404693
40.76222,-73.99889,1,Manhattan,Professional,48405245
40.76455,-73.99128,1,Manhattan,Individual,48406902
40.7029,-73.9296,1,Brooklyn,Individual,48408007
40.81806,-73.95374,1,Manhattan,Professional,48410768
40.72311,-73.94489,2,Brooklyn,Professional,48412425
40.70944,-73.9492,1,Brooklyn,Individual,48414634
40.72501,-73.98776,4,Manhattan,Professional,48417948
40.63833,-74.01794,5,Brooklyn,Professional,48418500
40.76319,-73.98693,1,Manhattan,Individual,48422366
40.73737,-73.99475,1,Manhattan,Individual,48422919
40.69093,-73.96507,4,Brooklyn,Individual,48425680
40.74933,-73.97937,3,Manhattan,Professional,48426232
40.80077,-73.9681,1,Manhattan,Individual,48427337
40.72143,-73.8932,5,Queens,Professional,48428442
40.72103,-73.89458,2,Queens,Professional,48428994
40.77301,-73.95045,4,Manhattan,Professional,48433965
40.65256,-73.9798,2,Brooklyn,Professional,48435622
40.86032,-73.88493,1,Bronx,Individual,48440592
40.74711,-73.99281,4,Manhattan,Professional,48441145
40.69284,-73.90348,1,Queens,Individual,48443354
40.74358,-73.98096,2,Manhattan,Individual,48451638
40.69475,-73.96848,4,Brooklyn,Individual,48454400
40.78804,-73.95382,4,Manhattan,Individual,48459370
40.63887,-73.96667,1,Brooklyn,Individual,48459923
40.72669,-73.98792,1,Manhattan,Individual,48465446
40.76232,-73.97614,1,Manhattan,Professional,48465998
40.69525,-73.96604,1,Brooklyn,Individual,48467103
40.71293,-73.9603,1,Brooklyn,Individual,48467655
40.65359,-73.95631,1,Brooklyn,Individual,48470416
40.75303,-73.97327,1,Manhattan,Professional,48470969
40.70775,-73.94725,2,Brooklyn,Individual,48472626
40.67661,-73.95611,1,Brooklyn,Individual,48473178
40.74464,-73.98436,2,Manhattan,Individual,48484776
40.7775,-73.95262,2,Manhattan,Professional,48486433
40.64053,-73.95785,1,Brooklyn,Individual,48486985
40.77854,-73.95073,1,Manhattan,Professional,48488090
40.77903,-73.95238,3,Manhattan,Professional,48489195
40.67533,-73.95545,10,Brooklyn,Individual,48492508
40.65841,-73.97753,1,Brooklyn,Professional,48494718
40.74664,-74.00165,1,Manhattan,Individual,48500241
40.72791,-73.98916,1,Manhattan,Individual,48502450
40.68122,-73.90399,1,Brooklyn,Professional,48505764
40.73007,-73.98637,1,Manhattan,Individual,48507421
40.75058,-73.8535,2,Queens,Professional,48510734
40.64523,-73.96213,2,Brooklyn,Individual,48525646
40.74641,-74.00401,1,Manhattan,Professional,48531722
40.74651,-74.00563,1,Manhattan,Professional,48532274
40.686,-73.98579,3,Brooklyn,Individual,48533379
40.7869,-73.97254,1,Manhattan,Individual,48534483
40.69819,-73.9334,10,Brooklyn,Individual,48535036
40.67321,-73.79247,1,Queens,Professional,48537797
40.76704,-73.95722,1,Manhattan,Individual,48538902
40.76555,-73.9169,5,Queens,Individual,48541111
40.72487,-73.98125,2,Manhattan,Individual,48543872
40.7448,-73.99204,2,Manhattan,Professional,48548843
40.68398,-73.94515,1,Brooklyn,Individual,48551605
40.75722,-73.97842,1,Manhattan,Individual,48558232
40.67073,-73.98719,1,Brooklyn,Individual,48558784
40.67641,-73.96775,1,Brooklyn,Individual,48564307
40.83458,-73.91021,2,Bronx,Professional,48565964
40.69832,-73.92622,2,Brooklyn,Individual,48568174
40.7304,-74.00887,1,Manhattan,Professional,48571487
40.68723,-73.78791,1,Queens,Professional,48572040
40.77847,-73.95371,1,Manhattan,Individual,48576458
40.71529,-73.96398,1,Brooklyn,Individual,48578667
40.77586,-73.95164,1,Manhattan,Individual,48579220
40.76502,-73.99277,1,Manhattan,Professional,48579772
40.70158,-73.92023,1,Brooklyn,Individual,48586952
40.77504,-73.94945,1,Manhattan,Professional,48589161
40.73733,-74.00392,1,Manhattan,Individual,48591370
40.6861,-73.90977,1,Brooklyn,Individual,48593027
40.77221,-73.92901,2,Queens,Individual,48594132
40.68641,-73.97085,2,Brooklyn,Professional,48596893
40.76365,-73.97754,2,Manhattan,Professional,48604073
40.57762,-73.95662,1,Brooklyn,Individual,48604625
40.86383,-73.92905,1,Manhattan,Individual,48605730
40.74457,-73.90474,1,Queens,Individual,48606835
40.79296,-73.97456,2,Manhattan,Individual,48607387
40.67194,-73.95182,1,Brooklyn,Individual,48607939
40.85487,-73.93509,2,Manhattan,Individual,48609044
40.8679,-73.91842,1,Manhattan,Individual,48611253
40.71021,-73.94944,1,Brooklyn,Individual,48612358
40.77367,-73.91597,1,Queens,Individual,48615119
40.76672,-73.92769,1,Queens,Individual,48617328
40.86709,-73.92962,2,Manhattan,Professional,48618985
40.77439,-73.77723,1,Queens,Individual,48620642
40.59162,-73.9702,1,Brooklyn,Individual,48622299
40.73908,-74.00186,2,Manhattan,Individual,48626165
40.65742,-73.92385,1,Brooklyn,Individual,48627270
40.685,-73.99369,2,Brooklyn,Individual,48630583
40.69239,-73.91443,3,Brooklyn,Professional,48635002
40.74747,-73.98061,1,Manhattan,Professional,48636659
40.6421,-73.96166,2,Brooklyn,Individual,48638868
40.74743,-73.97945,3,Manhattan,Professional,48640525
40.73179,-74.00149,2,Manhattan,Individual,48641077
40.76564,-73.98367,1,Manhattan,Professional,48641629
40.63009,-74.01342,1,Brooklyn,Individual,48644943
40.77575,-73.95304,1,Manhattan,Individual,48646600
